472,Provide Motorists' Adequate Vehicle 'Black Box' Consumer Protection,https://petitions.whitehouse.gov/petition/provide-motorists-adequate-vehicle-black-box-consumer-protection/qnSX9lCW
473,Recognize Armenian Genocide,https://petitions.whitehouse.gov/petition/recognize-armenian-genocide/9qMZd7ny
474,Correct service records for all who were punished over the DoD anthrax vaccine when the mandatory program was illegal.,https://petitions.whitehouse.gov/petition/correct-service-records-all-who-were-punished-over-dod-anthrax-vaccine-when-mandatory-program-was/V6GD5JWb
475,determine the nonprofit status of American Legislative Exchange Council (ALEC),https://petitions.whitehouse.gov/petition/determine-nonprofit-status-american-legislative-exchange-council-alec/tDBM6tc3
476,Keep MBDA Regional Offices Open. These offices support the growth and development of minority owned businesses,https://petitions.whitehouse.gov/petition/keep-mbda-regional-offices-open-these-offices-support-growth-and-development-minority-owned/pXby3BPD
477,"STOP 1%-led TPP negotiations and defend the rights of us, the people, NOT bankers and corporate America. #TPP",https://petitions.whitehouse.gov/petition/stop-1-led-tpp-negotiations-and-defend-rights-us-people-not-bankers-and-corporate-america-tpp/V0cGqmw9
478,"End the unconstitutional National Day of Prayer, which violates the 1st Amendment. God & government are a dangerous mix.",https://petitions.whitehouse.gov/petition/end-unconstitutional-national-day-prayer-which-violates-1st-amendment-god-government-are-dangerous/b0nPWrTK
479,defend the civil rights that are being violated here in the U.S. on our Native American tribal lands with no due process,https://petitions.whitehouse.gov/petition/defend-civil-rights-are-being-violated-here-us-our-native-american-tribal-lands-no-due-process/fzMS3j6k
480,"Reopen the search for a C-54 military aircraft that went missing over Yukon Territory with 44 people on board, 26 Jan 50",https://petitions.whitehouse.gov/petition/reopen-search-c-54-military-aircraft-went-missing-over-yukon-territory-44-people-board-26-jan-50/qxCVGjFr
481,"Withdraw USDA's proposed rule, Modernization of Poultry Slaughter Inspection (Docket #FSIS-2011-0012).",https://petitions.whitehouse.gov/petition/withdraw-usdas-proposed-rule-modernization-poultry-slaughter-inspection-docket-fsis-2011-0012/2cM5xVGX
482,"Exercise the powers vested in you to see to it that Jacob Ostreicher, a US citizen, is freed from Bolivia.",https://petitions.whitehouse.gov/petition/exercise-powers-vested-you-see-it-jacob-ostreicher-us-citizen-freed-bolivia/RB4XXzyb
483,Change the EO 13473 2 year eligibility start date from Date of PCS Orders to Report Date. Actually set realistic term.,https://petitions.whitehouse.gov/petition/change-eo-13473-2-year-eligibility-start-date-date-pcs-orders-report-date-actually-set-realistic/xs002jRb
484,Protect the First Amendment Rights of Citizens to Record Law Enforcement Officers in Public Without Getting Arrested.,https://petitions.whitehouse.gov/petition/protect-first-amendment-rights-citizens-record-law-enforcement-officers-public-without-getting/LmfRPLJr
485,Allow non-violent marijuana drug offenders to serve 65% of federal sentences as oppose to the current 85%.,https://petitions.whitehouse.gov/petition/allow-non-violent-marijuana-drug-offenders-serve-65-federal-sentences-oppose-current-85/R8ytFSxn
486,"shut down ALL nuclear reactors 1 at a time, safety as the reason.  Must be made to withstand Earthquakes / Tsunamis.",https://petitions.whitehouse.gov/petition/shut-down-all-nuclear-reactors-1-time-safety-reason-must-be-made-withstand-earthquakes-tsunamis/GSWS34Fv
487,remove the statue related to the comfort women issue and not support any international harassment of the people of Japan,https://petitions.whitehouse.gov/petition/remove-statue-related-comfort-women-issue-and-not-support-any-international-harassment-people-japan/fwptnqys
488,Exclude hot dogs and other obesity- and cancer-causing foods from photo ops that feature the president.,https://petitions.whitehouse.gov/petition/exclude-hot-dogs-and-other-obesity-and-cancer-causing-foods-photo-ops-feature-president/j5wWlCT6
489,Make a Angie's Law so when an addict asks for help they are guaranteed treatment not turned away due to lack of space,https://petitions.whitehouse.gov/petition/make-angies-law-so-when-addict-asks-help-they-are-guaranteed-treatment-not-turned-away-due-lack/B6qsKnRZ
490,Remove the monument and not to support any international harassment related to this issue against the people of Japan.,https://petitions.whitehouse.gov/petition/remove-monument-and-not-support-any-international-harassment-related-issue-against-people-japan/FPfs7p0Q
491,Enable American energy independence by retaking the lead in Thorium energy & Rare-Earth dependent hi-tech manufacturing.,https://petitions.whitehouse.gov/petition/enable-american-energy-independence-retaking-lead-thorium-energy-rare-earth-dependent-hi-tech/fy5D1QqW
492,Create and Pass the National Marriage Equality Act of 2012; as proposed by Progressive Centralists.,https://petitions.whitehouse.gov/petition/create-and-pass-national-marriage-equality-act-2012-proposed-progressive-centralists/CfxDk6XK
493,Require free access over the Internet to scientific journal articles arising from taxpayer-funded research.,https://petitions.whitehouse.gov/petition/require-free-access-over-internet-scientific-journal-articles-arising-taxpayer-funded-research/wDX82FLQ
494,Refrain from using U.S. Veto Power to Protect Bush Administration War Criminals.,https://petitions.whitehouse.gov/petition/refrain-using-us-veto-power-protect-bush-administration-war-criminals/Xg3309Rc
495,remove Marijauna from Schedule I of the Controlled Substances Act.,https://petitions.whitehouse.gov/petition/remove-marijauna-schedule-i-controlled-substances-act/bnngzkxR
496,Seeking to release political prisoners charging on Thailand Lese Majeste Laws Article 112,https://petitions.whitehouse.gov/petition/seeking-release-political-prisoners-charging-thailand-lese-majeste-laws-article-112/RbJNlllq
497,grant Moses Michael Levi (Shyne) a visa to enter the United States of America.,https://petitions.whitehouse.gov/petition/grant-moses-michael-levi-shyne-visa-enter-united-states-america/ZNj1DN11
498,not allow CMS to eliminate Medicare coverage of a low cost treatment for low back pain Visit http://www.tenscoverage.com,https://petitions.whitehouse.gov/petition/not-allow-cms-eliminate-medicare-coverage-low-cost-treatment-low-back-pain-visit/5GPZRzVv
499,Make all animal abuse a felony for every convicted case of abuse in all states.,https://petitions.whitehouse.gov/petition/make-all-animal-abuse-felony-every-convicted-case-abuse-all-states/Sd1MqPys
500,The President should use his power to pardon everyone in the country convicted only for possession of marijuana.,https://petitions.whitehouse.gov/petition/president-should-use-his-power-pardon-everyone-country-convicted-only-possession-marijuana/6wGVBvCS
501,discourage patent lawsuits,https://petitions.whitehouse.gov/petition/discourage-patent-lawsuits/j5rRQPlD
502,"Replace Sec. Ed. Arne Duncan with Prof. Diane Ravitch, as Duncan's ed advice to Obama hurts more students than it helps",https://petitions.whitehouse.gov/petition/replace-sec-ed-arne-duncan-prof-diane-ravitch-duncans-ed-advice-obama-hurts-more-students-it-helps/C3pKjLVz
503,"Ban all synthetic drugs including spice, k2 and related brands currently sold legally in gas stations and head shops.",https://petitions.whitehouse.gov/petition/ban-all-synthetic-drugs-including-spice-k2-and-related-brands-currently-sold-legally-gas-stations/h94sc1SW
504,Prevent Florida from denying its citizens the right to vote!,https://petitions.whitehouse.gov/petition/prevent-florida-denying-its-citizens-right-vote/gRX0PP3m
505,"apologize for the ""Polish death camps"" reference",https://petitions.whitehouse.gov/petition/apologize-polish-death-camps-reference/tqBgrJlr
506,"issue an official apology for referring to Nazi concentration camps in German-occupied Poland as ""Polish Death Camps""",https://petitions.whitehouse.gov/petition/issue-official-apology-referring-nazi-concentration-camps-german-occupied-poland-polish-death-camps/0HXPvkxJ
507,"Denounce phrases ""Polish death camps"" or ""Polish concentration camps"" as a part of revisionist history",https://petitions.whitehouse.gov/petition/denounce-phrases-polish-death-camps-or-polish-concentration-camps-part-revisionist-history/6Pyv2K24
508,Repeal the Burns Amendment allowing for the removal and slaughter of America's Wild Horses and Burros living in freedom.,https://petitions.whitehouse.gov/petition/repeal-burns-amendment-allowing-removal-and-slaughter-americas-wild-horses-and-burros-living-freedom/8FDvRbPS
509,Create a Do Not Kill List,https://petitions.whitehouse.gov/petition/create-do-not-kill-list/HwqFwRtG
510,Eliminate Child Poverty in the United States,https://petitions.whitehouse.gov/petition/eliminate-child-poverty-united-states/P43rnvH3
511,Amend Assembly Bill 1296 &  CA Health and Safety Code 115800 to allow the use of kick scooters at all city skateparks,https://petitions.whitehouse.gov/petition/amend-assembly-bill-1296-ca-health-and-safety-code-115800-allow-use-kick-scooters-all-city/v6lsvnJN
512,"Designate August 2012 National Fuel Efficiency Month, bringing national attention to the need to be more fuel efficient.",https://petitions.whitehouse.gov/petition/designate-august-2012-national-fuel-efficiency-month-bringing-national-attention-need-be-more-fuel/dMDxvzVQ
513,support the Polish Nation appeal for an international investigation of the Smolensk 2010 air crash,https://petitions.whitehouse.gov/petition/support-polish-nation-appeal-international-investigation-smolensk-2010-air-crash/tDSMBfXr
514,Shut down Operation In Our Sites,https://petitions.whitehouse.gov/petition/shut-down-operation-our-sites/s0JpVcgp
515,"enforce the Bolivian Goverment to keep the human rights, internal and external laws, and freed Txsx Elxd from Bolivia.",https://petitions.whitehouse.gov/petition/enforce-bolivian-goverment-keep-human-rights-internal-and-external-laws-and-freed-tóásó-előd-bolivia/8yTGNvDD
516,Preserve comfort women monument as a symbol of bloody history of Korea during Japanese colonization,https://petitions.whitehouse.gov/petition/preserve-comfort-women-monument-symbol-bloody-history-korea-during-japanese-colonization/w77LpbGG
517,Stop the military recruitment of minors.,https://petitions.whitehouse.gov/petition/stop-military-recruitment-minors/T782vGlc
518,Stop the investigation of the USADA into Lance Armstrong.,https://petitions.whitehouse.gov/petition/stop-investigation-usada-lance-armstrong/FX0pVTLL
519,Support HR 2052 Ft McClellan Health Registry Act To Help Veterans,https://petitions.whitehouse.gov/petition/support-hr-2052-ft-mcclellan-health-registry-act-help-veterans/89w8jfpl
520,Announce & Implement NESARA...Now!,https://petitions.whitehouse.gov/petition/announce-implement-nesaranow/05MY0zHQ
521,"include funding in the next fiscal budget for ""life extension research.""It is an idea whose time has come!!!",https://petitions.whitehouse.gov/petition/include-funding-next-fiscal-budget-life-extension-researchit-idea-whose-time-has-come/w8KnYT69
522,USMG the principal occupying power of Taiwan after WWII but USA trapped people of Taiwan in political purgatory 67 years,https://petitions.whitehouse.gov/petition/usmg-principal-occupying-power-taiwan-after-wwii-usa-trapped-people-taiwan-political-purgatory-67/fKXmqbcg
523,Exonerate Glendale Gordon AKA Busy Signal,https://petitions.whitehouse.gov/petition/exonerate-glendale-gordon-aka-busy-signal/3Bdk8kt3
524,fire the current DEA administrator Michele Leonhart.,https://petitions.whitehouse.gov/petition/fire-current-dea-administrator-michele-leonhart/TqZm0Yz5
525,"Repeal the House of Representatives Resolution 121 to stop
aggravating int'l harassment by Korean propaganda & lies!",https://petitions.whitehouse.gov/petition/repeal-house-representatives-resolution-121-stop-aggravating-intl-harassment-korean-propaganda-lies/yJw8lgRZ
526,remove barriers to green energy independence and high-tech jobs by reforming thorium regulation and fast-tracking LFTR.,https://petitions.whitehouse.gov/petition/remove-barriers-green-energy-independence-and-high-tech-jobs-reforming-thorium-regulation-and-fast/7qWBYNn4
527,Enforce federal 501(c)(3) regulations by removing the tax-exempt status from churches that engage in political activity.,https://petitions.whitehouse.gov/petition/enforce-federal-501c3-regulations-removing-tax-exempt-status-churches-engage-political-activity/fBD4hNSr
528,Investigate misuse of Psychotronic (mind control) weapons.,https://petitions.whitehouse.gov/petition/investigate-misuse-psychotronic-mind-control-weapons/nCWzx3hD
529,Stop the deportation of non-citizen veterans from the United States.,https://petitions.whitehouse.gov/petition/stop-deportation-non-citizen-veterans-united-states/dnlzR4Vv
530,HALT Sexual Predators in our Armed Forces.,https://petitions.whitehouse.gov/petition/halt-sexual-predators-our-armed-forces/L7KVXd17
531,Continue to allow Americans to import life-sustaining prescription drugs from safe international online pharmacies.,https://petitions.whitehouse.gov/petition/continue-allow-americans-import-life-sustaining-prescription-drugs-safe-international-online/FQp9Q9HJ
532,Support the Linguatera project concerning a new neutral language for the world,https://petitions.whitehouse.gov/petition/support-linguatera-project-concerning-new-neutral-language-world/vFtmGLjF
533,We are retailers not manufacturers.,https://petitions.whitehouse.gov/petition/we-are-retailers-not-manufacturers/wgLndqTT
534,End colonialism in the 21st century and protect the rights of US Citizens.,https://petitions.whitehouse.gov/petition/end-colonialism-21st-century-and-protect-rights-us-citizens/y4plCJg4
535,"Help Free D. Randall Blythe From Prage, Czech Republic. Where he is falsely accused of commiting Manslaughter.",https://petitions.whitehouse.gov/petition/help-free-d-randall-blythe-prage-czech-republic-where-he-falsely-accused-commiting-manslaughter/3dsZD2Gd
536,"Urge Passage of ""Life Without Parole"" as the penalty for financial crimes exceeding $10m or affecting 10,000+ people",https://petitions.whitehouse.gov/petition/urge-passage-quotlife-without-parolequot-penalty-financial-crimes-exceeding-10m-or-affecting-10000/Wgn1WnFS
537,Stop Law enforcement from using sexual entrapment. Using sex to create crimes is a violation of Due Process Amendment V,https://petitions.whitehouse.gov/petition/stop-law-enforcement-using-sexual-entrapment-using-sex-create-crimes-violation-due-process-amendment/rwrTXryw
538,Require the Transportation Security Administration to Follow the Law!,https://petitions.whitehouse.gov/petition/require-transportation-security-administration-follow-law/tffCTwDd
539,Support the Restoration of Copyrights to their Original Duration of 28 Years,https://petitions.whitehouse.gov/petition/support-restoration-copyrights-their-original-duration-28-years/Z7skGfKk
540,should investigate assertions by CIA agent Chase Brandon of an extraterrestrial explanation for the 1947 Roswell events.,https://petitions.whitehouse.gov/petition/should-investigate-assertions-cia-agent-chase-brandon-extraterrestrial-explanation-1947-roswell/xsF2jvmb
541,PASS THE CHEYENNE BAEZ INNOCENT BYSTANDER LAW.,https://petitions.whitehouse.gov/petition/pass-cheyenne-baez-innocent-bystander-law/qSn0sDZw
542,Oppose passage of HR 3012 - The Fairness for High-Skilled Immigrants Act.,https://petitions.whitehouse.gov/petition/oppose-passage-hr-3012-fairness-high-skilled-immigrants-act/gD52rqxN
543,Call upon the Indonesian government to respect the freedom and dignity of all its citizens and to free Alexander Aan.,https://petitions.whitehouse.gov/petition/call-upon-indonesian-government-respect-freedom-and-dignity-all-its-citizens-and-free-alexander-aan/vYBQzxXy
544,Maximize the public benefit of federal technology by sharing government-developed software under an open source license.,https://petitions.whitehouse.gov/petition/maximize-public-benefit-federal-technology-sharing-government-developed-software-under-open-source/6n5ZBBwf
545,Make it a felony with a minimum of 2 years in jail for the intentional abuse or death of any animal.,https://petitions.whitehouse.gov/petition/make-it-felony-minimum-2-years-jail-intentional-abuse-or-death-any-animal/XGvhJ4y7
546,Restore the federal ban on assault weapons and high capacity clips,https://petitions.whitehouse.gov/petition/restore-federal-ban-assault-weapons-and-high-capacity-clips/vd1bhcr3
547,Defunding of the Aquarius Project that studies in the deep ocean,https://petitions.whitehouse.gov/petition/defunding-aquarius-project-studies-deep-ocean/cJqhMnf1
548,Support HR 2052 Ft McClellan Health Registry Act To Help Veterans,https://petitions.whitehouse.gov/petition/support-hr-2052-ft-mcclellan-health-registry-act-help-veterans/XwQ3QMlv
549,Veto any assault weapon ban.,https://petitions.whitehouse.gov/petition/veto-any-assault-weapon-ban/9q7gsRn1
550,take the correct action against Burma to stop genocide.,https://petitions.whitehouse.gov/petition/take-correct-action-against-burma-stop-genocide/11QxJxl9
551,investigate and stop all acts of police brutality against civil protesters and demilitarize local police forces.,https://petitions.whitehouse.gov/petition/investigate-and-stop-all-acts-police-brutality-against-civil-protesters-and-demilitarize-local/GRk1PtyQ
552,"pay close attention to upcoming UPR of SriLanka at UNHRC, and lawlessness and impunity prevailing currently there",https://petitions.whitehouse.gov/petition/pay-close-attention-upcoming-upr-srilanka-unhrc-and-lawlessness-and-impunity-prevailing-currently/JSWTndkJ
553,"Remove ""In God We Trust"" from our currency and remove ""under God"" from the Pledge of Allegiance.",https://petitions.whitehouse.gov/petition/remove-quotin-god-we-trustquot-our-currency-and-remove-quotunder-godquot-pledge-allegiance/sx9gbfgW
554,We Petition the Obama Administration should investigations into the death of Mrs. Dang Thi Kim Lieng,https://petitions.whitehouse.gov/petition/we-petition-obama-administration-should-investigations-death-mrs-dang-thi-kim-lieng/kb6zNN7g
555,Allow a Federally Chartered Corporation to accept THORIUM and to develop uses and markets for THORIUM including ENERGY.,https://petitions.whitehouse.gov/petition/allow-federally-chartered-corporation-accept-thorium-and-develop-uses-and-markets-thorium-including/cshN3xk1
556,Return Taiwan to the Emperor of Japan  under the Law of Nations to Ensure the Peace and Security of the Western Pacific,https://petitions.whitehouse.gov/petition/return-taiwan-emperor-japan-under-law-nations-ensure-peace-and-security-western-pacific/Tc8CqxG1
557,Change Christopher Columbus Day to a National Indigious Holiday,https://petitions.whitehouse.gov/petition/change-christopher-columbus-day-national-indigious-holiday/hJGpvd0P
558,Enforce women's equal right to go topless in public wherever men have this privilege.,https://petitions.whitehouse.gov/petition/enforce-women039s-equal-right-go-topless-public-wherever-men-have-privilege/C9pRPFGZ
559,Protect children to suffer a cardio arrest while they are practicing sports at school.,https://petitions.whitehouse.gov/petition/protect-children-suffer-cardio-arrest-while-they-are-practicing-sports-school/HLZM7721
560,"Request that the FBI  amend the Report. ""2011-national-gang-threat-assessment.""  To remove Juggalo's as a hybrid gang.",https://petitions.whitehouse.gov/petition/request-fbi-amend-report-quot2011-national-gang-threat-assessmentquot-remove-juggalo039s-hybrid-gang/sWrTdjnD
561,implement a no-fly zone in northern Syria to protect civilians from regime air strike on densely populated cities.,https://petitions.whitehouse.gov/petition/implement-no-fly-zone-northern-syria-protect-civilians-regime-air-strike-densely-populated-cities/mBmjRsNG
562,Advise the TSA administration to save their Explosives Detecting Puppy Program.  These dogs are invaluable to our nation,https://petitions.whitehouse.gov/petition/advise-tsa-administration-save-their-explosives-detecting-puppy-program-these-dogs-are-invaluable/v0tPVms4
563,We should support OEM and Aftermarket Plug-in vehicles with the same tax incentives,https://petitions.whitehouse.gov/petition/we-should-support-oem-and-aftermarket-plug-vehicles-same-tax-incentives/V8qMBrGN
564,Release the recipe for the Honey Ale home brewed at the White House.,https://petitions.whitehouse.gov/petition/release-recipe-honey-ale-home-brewed-white-house/XkpkYwc0
565,Support Keeping Zeek Rewards Open: Stop The SEC And Attorney General From Stealing Our Business.,https://petitions.whitehouse.gov/petition/support-keeping-zeek-rewards-open-stop-sec-and-attorney-general-stealing-our-business/KTnhSRPx
566,"Support Keeping Zeek Rewards Open: Stop The SEC And Attorney  
General From Stealing Our Business.",https://petitions.whitehouse.gov/petition/support-keeping-zeek-rewards-open-stop-sec-and-attorney-general-stealing-our-business/YTbTXj3q
567,vigorously enforce US laws to seek the return of US citizens' properties expropriated by the Vietnamese government.,https://petitions.whitehouse.gov/petition/vigorously-enforce-us-laws-seek-return-us-citizens039-properties-expropriated-vietnamese-government/96MTRsyw
568,Free US Army Sergeant Bowe Bergdahl of Idaho from the Taliban or his current captors. No man should be left behind.,https://petitions.whitehouse.gov/petition/free-us-army-sergeant-bowe-bergdahl-idaho-taliban-or-his-current-captors-no-man-should-be-left/3QfVvFr2
569,Support HR 2052 Ft McClellan Health Registry Act To Help Veterans,https://petitions.whitehouse.gov/petition/support-hr-2052-ft-mcclellan-health-registry-act-help-veterans/LZ8XKnX9
570,Initiate a new law requiring Equal Pay For Equal Work (PFA has previously failed in the Senate/House) Fairness!,https://petitions.whitehouse.gov/petition/initiate-new-law-requiring-equal-pay-equal-work-pfa-has-previously-failed-senatehouse-fairness/MGLHcZ0r
571,Stop the military from involuntarily breaking service members enlisted contracts when it is not congressionally mandated,https://petitions.whitehouse.gov/petition/stop-military-involuntarily-breaking-service-members-enlisted-contracts-when-it-not-congressionally/LnqQ6qNq
572,rededicate Columbus Day as Exploration Day.,https://petitions.whitehouse.gov/petition/rededicate-columbus-day-exploration-day/Z608fK5N
573,President Obama: Declare election day as a National Voting Holiday by Executive Order to protect our democracy.,https://petitions.whitehouse.gov/petition/president-obama-declare-election-day-national-voting-holiday-executive-order-protect-our-democracy/SKnVDTmw
574,Re-establish the US Civilian Conservation Corps for green job creation!,https://petitions.whitehouse.gov/petition/re-establish-us-civilian-conservation-corps-green-job-creation/jdnPyhKm
575,Persuade South Korea (the ROK) to accept Japan's proposal on territorial dispute over islets.,https://petitions.whitehouse.gov/petition/persuade-south-korea-rok-accept-japan039s-proposal-territorial-dispute-over-islets/nYLwNzMB
576,Put Gary Johnson and Jill Stein into the national debates,https://petitions.whitehouse.gov/petition/put-gary-johnson-and-jill-stein-national-debates/5dCVrSZH
577,Clarify the President's position on Michael Vick,https://petitions.whitehouse.gov/petition/clarify-president039s-position-michael-vick/fDH6DVVh
578,Encourage responsible ownership and stop breed specific legislation.,https://petitions.whitehouse.gov/petition/encourage-responsible-ownership-and-stop-breed-specific-legislation/WZLtTDDl
579,Institute Mandatory Training for police officers of non-lethal force in handling our canines family members.,https://petitions.whitehouse.gov/petition/institute-mandatory-training-police-officers-non-lethal-force-handling-our-canines-family-members/714601Dk
580,"Celebrate the 40th Anniv. of Title IX by Inviting the U of Alabama Women's Softball, Gymnastics, & Golf Teams to the WH.",https://petitions.whitehouse.gov/petition/celebrate-40th-anniv-title-ix-inviting-u-alabama-women039s-softball-gymnastics-amp-golf-teams-wh/JNbx4jLM
581,Require the President and Government of Ukraine to Uphold the Rule of Law in its Unproven charges against Sunday Adelaja,https://petitions.whitehouse.gov/petition/require-president-and-government-ukraine-uphold-rule-law-its-unproven-charges-against-sunday-adelaja/MC83JFTf
582,influence Pakistan to stop Shia genocide by Wahabis. Present administration should express support to Shia Muslims.,https://petitions.whitehouse.gov/petition/influence-pakistan-stop-shia-genocide-wahabis-present-administration-should-express-support-shia/n8kCjBhL
583,"Restore Taiwan, Liancourt Rocks, South Kurile ,Spratly and Paracel Islands to Normal Statue under the Law of Nations",https://petitions.whitehouse.gov/petition/restore-taiwan-liancourt-rocks-south-kurile-spratly-and-paracel-islands-normal-statue-under-law/h5dCmZBV
584,Demand a full congressional investigation of the National Space Council activities from 1989 - 1992,https://petitions.whitehouse.gov/petition/demand-full-congressional-investigation-national-space-council-activities-1989-1992/PgTMsn1R
585,"reinvestigate an alleged extraterrestrial vehicle crash near Roswell, NM in 1947 and an Air Force cover-up of the facts.",https://petitions.whitehouse.gov/petition/reinvestigate-alleged-extraterrestrial-vehicle-crash-near-roswell-nm-1947-and-air-force-cover-facts/FwgC2fHW
586,Change the national motto back to E Pluribus Unum,https://petitions.whitehouse.gov/petition/change-national-motto-back-e-pluribus-unum/K6P56Rcn
587,"Have President Obama come home and ""walk on that picket line"" with the Chicago Teachers Union like he promised in 2007",https://petitions.whitehouse.gov/petition/have-president-obama-come-home-and-walk-picket-line-chicago-teachers-union-he-promised-2007/r084LdlB
588,"Name March 26th National ""Purple Day"" in support of those who struggle with epilepsy & seizures every day.",https://petitions.whitehouse.gov/petition/name-march-26th-national-purple-day-support-those-who-struggle-epilepsy-seizures-every-day/hQVpB8qT
589,NOT appeal Judge Forrest's decision blocking sections of the NDAA that allow indefinite detention of American Citizens.,https://petitions.whitehouse.gov/petition/not-appeal-judge-forrests-decision-blocking-sections-ndaa-allow-indefinite-detention-american/9dXkwgb5
590,Turn the White House Purple for Epilepsy Awareness!!,https://petitions.whitehouse.gov/petition/turn-white-house-purple-epilepsy-awareness/xsrFGQ0W
591,outlaw offending prophets of major religions,https://petitions.whitehouse.gov/petition/outlaw-offending-prophets-major-religions/94kL1tsN
592,FUND CHILDHOOD CANCER RESEARCH,https://petitions.whitehouse.gov/petition/fund-childhood-cancer-research/d3l9g0Kf
593,Support HR 2052 Ft McClellan Health Registry Act To Help Veterans,https://petitions.whitehouse.gov/petition/support-hr-2052-ft-mcclellan-health-registry-act-help-veterans/zLbSTh0g
594,"Immediately appoint a federal team to assume control / management of the sinkhole disaster in Bayou Corne, LA.",https://petitions.whitehouse.gov/petition/immediately-appoint-federal-team-assume-control-management-sinkhole-disaster-bayou-corne-la/hjBfgFYR
595,repeal the calorie requirements for school lunch programs. This regulation does not properly address childhood obesity.,https://petitions.whitehouse.gov/petition/repeal-calorie-requirements-school-lunch-programs-regulation-does-not-properly-address-childhood/FdpNfcKd
596,TAKE ACTION TO INCLUDE POLAND IN VISA WAIVER PROGRAM.,https://petitions.whitehouse.gov/petition/take-action-include-poland-visa-waiver-program/5PVFRQpj
597,"PLEASE HELP WITH FINDING MISSING STUDENTS HARSHA MADDULA FROM NORTHWESTERN UNIVERSITY, CHICAGO SINCE 22 SEPTEMBER 2012",https://petitions.whitehouse.gov/petition/please-help-finding-missing-students-harsha-maddula-northwestern-university-chicago-22-september/1Fpt9LpX
598,VETO H.R. 2606 and NOT Allow Congress to Give National Park Land Over to Industrial Uses,https://petitions.whitehouse.gov/petition/veto-hr-2606-and-not-allow-congress-give-national-park-land-over-industrial-uses/TqyGP0lM
599,"Gastroparesis: A life threatening digestive illness. Help pass Bill HR 2239. Symptoms: GERD, Nausea, digestive issues...",https://petitions.whitehouse.gov/petition/gastroparesis-life-threatening-digestive-illness-help-pass-bill-hr-2239-symptoms-gerd-nausea/gT3J3msW
600,Legalize and regulate Marijuana to be sold in all 50 states in ABC stores for citizens over 21 & save billions annually.,https://petitions.whitehouse.gov/petition/legalize-and-regulate-marijuana-be-sold-all-50-states-abc-stores-citizens-over-21-save-billions/J5DC3mK4
601,Re-dedicate Columbus Day as Exploration Day.,https://petitions.whitehouse.gov/petition/re-dedicate-columbus-day-exploration-day/Yr33mhZY
602,Finalize Standards for GLUTEN-FREE Labeling,https://petitions.whitehouse.gov/petition/finalize-standards-gluten-free-labeling/SsmdZh3C
603,A National Holiday For The Grieving,https://petitions.whitehouse.gov/petition/national-holiday-grieving/0Wz7DcQ2
604,enact biologically-based wireless radiofrequency (RF) radiation exposure limits.,https://petitions.whitehouse.gov/petition/enact-biologically-based-wireless-radiofrequency-rf-radiation-exposure-limits/fDbyQDH0
605,Recognize Japanese Emperor's title over the Senkaku Islands so as to avoid a war between China and Japan,https://petitions.whitehouse.gov/petition/recognize-japanese-emperors-title-over-senkaku-islands-so-avoid-war-between-china-and-japan/bY4X5vSz
606,Appoint a Childhood Cancer Specialist to the National Cancer Advisory Board.,https://petitions.whitehouse.gov/petition/appoint-childhood-cancer-specialist-national-cancer-advisory-board/75KYzxmS
607,Persuade imperial Japan to abandon its nonsensical territorial claim for the Korean Dok-do island in the East Sea.,https://petitions.whitehouse.gov/petition/persuade-imperial-japan-abandon-its-nonsensical-territorial-claim-korean-dok-do-island-east-sea/WcklzYC8
608,Repeal the National Defense Authorization Act(NDAA),https://petitions.whitehouse.gov/petition/repeal-national-defense-authorization-actndaa/yFsr1vGh
609,Greencard for foreign nationals completing advanced medical training such as residency and fellowship in US on H1B visa,https://petitions.whitehouse.gov/petition/greencard-foreign-nationals-completing-advanced-medical-training-such-residency-and-fellowship-us/VPG4ZRpD
610,Send the President to Meet a Dying 8 Year Old in St. Louis,https://petitions.whitehouse.gov/petition/send-president-meet-dying-8-year-old-st-louis/BvfnrWMg
611,ECFMG certified US Citizens and Permanent Residents to be allowed to work as Physician Assistants.,https://petitions.whitehouse.gov/petition/ecfmg-certified-us-citizens-and-permanent-residents-be-allowed-work-physician-assistants/yyLVzrbm
612,Light the White House Purple to Celebrate 75th Anniversary of March of Dimes and as Symbol of Hope to Preemie Families,https://petitions.whitehouse.gov/petition/light-white-house-purple-celebrate-75th-anniversary-march-dimes-and-symbol-hope-preemie-families/c578wdL3
613,Restore PELL Grants for Ability to Benefit Students,https://petitions.whitehouse.gov/petition/restore-pell-grants-ability-benefit-students/r18yDbwH
614,"GASTROPARESIS, GP  We need more awareness and funding. It effects all ages and races, More research. NO MORE DEATHS!!",https://petitions.whitehouse.gov/petition/gastroparesis-gp-we-need-more-awareness-and-funding-it-effects-all-ages-and-races-more-research-no/SNw7GMp8
615,Help Free Humantarian Candi Dunlap from Macedonian Jail,https://petitions.whitehouse.gov/petition/help-free-humantarian-candi-dunlap-macedonian-jail/Mb3lMy3z
616,take action against Rwanda and Uganda for violating the UN embargo by providing weapons and military assistance to M23.,https://petitions.whitehouse.gov/petition/take-action-against-rwanda-and-uganda-violating-un-embargo-providing-weapons-and-military-assistance/y1bdblf2
617,Call on AG Holder to investigate allegations that Romney family has ties to voting machine company Hart Intercivic.,https://petitions.whitehouse.gov/petition/call-ag-holder-investigate-allegations-romney-family-has-ties-voting-machine-company-hart-intercivic/49ZJ94bG
